hip,x0,y0,z0,spect
57915.0,-297.198,9.436,-338.049,F6 IV + A/F
57916.0,-206.275,6.537,-273.813,F0/2 III
57917.0,-480.669,15.207,-64.139,M5 III
57918.0,-55.88,1.766,61.112,F8
57919.0,-231.556,7.313,-61.392,K0 III
57920.0,-97.935,3.09,27.056,A2
57922.0,-271.765,8.565,145.74,K2III
57925.0,-249.595,7.859,-259.279,K1 III
57924.0,-92.007,2.896,12.289,G5
57926.0,-390.239,12.284,-308.773,K2/3 III
57927.0,-73.581,2.316,-33.508,G5 IV
57923.0,-300.427,9.455,1300.788,M0
57928.0,-222.453,6.92,-607.654,M2 III
57929.0,-134.382,4.178,80.234,F5
57930.0,-144.271,4.482,63.603,G0
57931.0,-36.384,1.13,-43.834,K1 V(P)
57932.0,-321.917,9.99,78.777,K2
57933.0,-261.753,8.119,-293.605,K1 III
57934.0,-452.765,14.029,-817.798,G6/8 III (+ F)
57935.0,-525.679,16.283,613.526,K2III
57936.0,-78.778,2.438,-52.978,AP SI
57937.0,-224.01,6.931,-236.716,K1 III/IV
57938.0,-178.341,5.515,-221.046,A8/9 V
57940.0,-512.035,15.806,-1110.792,G3 IB
57941.0,-222.2,6.852,53.047,K0
57942.0,-140.632,4.324,-125.713,A5/7 V
57939.0,-7.25,0.224,5.613,G8Vp
57943.0,-139.324,4.266,272.67,G5
57944.0,-144.998,4.438,153.181,G 5 III-IV
57946.0,-124.686,3.806,242.248,A2
57947.0,-42.345,1.279,-68.469,F5 V
57948.0,-55.331,1.671,-56.299,G6 V
57950.0,-55.324,1.658,-84.348,F2 IV/V
57952.0,-162.113,4.825,49.118,F5
57953.0,-334.938,9.96,-428.253,F2 IV
57954.0,-254.126,7.548,232.871,A2
57955.0,-257.324,7.626,-72.235,F0 V
57956.0,-142.148,4.209,-383.691,K1 III + F/G
57957.0,-113.764,3.366,-61.54,F3 V
57958.0,-174.557,5.138,90.164,F5
57959.0,-19.343,0.568,-2.504,M4
57960.0,-49.089,1.44,-36.442,F2 V
57961.0,-307.398,8.988,-422.038,A0 VN
57962.0,-198.523,5.791,-51.717,F0 V
57963.0,-246.135,7.157,-537.941,B4 III/V
57964.0,-82.819,2.401,276.022,K0
57965.0,-40.136,1.162,-145.177,F3 IV/V
57966.0,-98.184,2.836,-29.269,F0 V
57967.0,-155.798,4.494,335.052,G5
57968.0,-633.079,18.259,472.637,K0III
57969.0,-121.906,3.502,34.932,G0
57970.0,-282.786,8.092,251.084,K2III
57971.0,-67.481,1.93,-47.387,A2 V
57972.0,-456.566,13.035,-31.007,K3 III
57973.0,-347.828,9.891,-635.067,B9.5 V
57974.0,-64.851,1.842,75.016,F8
57976.0,-458.752,12.916,257.773,K0III
57977.0,-81.339,2.287,122.009,F8
57979.0,-171.872,4.83,-49.677,K0 III
57980.0,-863.754,24.161,-76.647,K1/2 (III)
57981.0,-109.556,3.061,-116.473,K0 III
57982.0,-377.194,10.508,-206.049,G5/6 III
57983.0,-387.789,10.795,-13.616,F0
57986.0,-132.862,3.69,-49.307,G1 V
57987.0,-169.924,4.719,-197.775,AP SRCREU
57985.0,-96.988,2.694,90.212,F5
57992.0,-2.089,0.058,31.719,G5
57990.0,-273.264,7.538,41.207,G5
57991.0,-97.556,2.69,-27.258,F8/G0 V
57993.0,-90.489,2.487,-64.907,G6 V
57994.0,-16.266,0.446,55.851,F8
57995.0,-190.767,5.217,-464.085,K4 III
57996.0,-385.899,10.479,-732.086,B7 V
57997.0,-362.146,9.822,-113.609,K0 III
57998.0,-159.477,4.32,106.056,F0
57999.0,-31.688,0.858,-106.517,G0 V
58000.0,-428.007,11.536,-293.383,K2 III
58001.0,-15.095,0.406,20.553,A0V
58002.0,-123.448,3.32,1.19,A9 V
58003.0,-113.419,3.049,98.326,K1III
58004.0,-285.943,7.68,-138.501,A0/1 V
58005.0,-355.474,9.543,215.58,K2III
58006.0,-86.13,2.309,21.53,F0
58008.0,-95.94,2.568,35.571,G5
58007.0,-206.034,5.514,-13.606,G6 IV
58009.0,-207.762,5.555,-94.542,G8 IV
58010.0,-323.145,8.612,63.536,K0
58011.0,-84.481,2.249,-78.205,F3 V
58012.0,-217.669,5.759,62.061,F8
58013.0,-146.658,3.868,145.358,F0
58014.0,-175.516,4.626,145.3,G9III
58015.0,-199.45,5.256,-305.598,B9.5 IV
58016.0,-887.971,23.33,331.937,K7
58017.0,-225.83,5.927,386.292,K0
58018.0,-144.597,3.791,157.795,G0
58020.0,-149.754,3.9,-132.173,A3 V
58021.0,-490.746,12.773,-8.908,K0 III
58022.0,-226.412,5.89,-116.05,G3 V
58024.0,-27.842,0.723,-67.805,K2 IV
58025.0,-258.635,6.705,-83.827,A2 V
58026.0,-27.595,0.714,84.577,F5
58027.0,-533.126,13.78,45.525,K5
58028.0,-113.669,2.937,88.685,F 6 I
58029.0,-36.544,0.943,-21.091,G6 V
58030.0,-439.09,11.309,271.749,K0III
58031.0,-73.43,1.885,15.689,K0
58032.0,-42.964,1.102,-277.325,F0 IV/V
58034.0,-97.968,2.51,32.163,F8
58035.0,-245.065,6.275,42.754,K0
58036.0,-181.232,4.636,83.324,F8
58037.0,-415.603,10.581,36.335,F0
58038.0,-638.477,16.253,-918.248,G5 II/III
58039.0,-96.995,2.468,-70.474,A5/7 V
58040.0,-314.657,7.981,-188.432,M1 III
58041.0,-302.893,7.678,-473.958,A0/1 III
58042.0,-244.86,6.179,-18.718,G1 V
58043.0,-601.641,15.149,-463.474,K1 IIICNIV
58044.0,-265.618,6.68,-34.432,A2/3 III
58045.0,-45.945,1.149,99.552,G0
58047.0,-56.281,1.399,174.816,A3
58048.0,-299.959,7.375,-492.891,K0 IIICNII
58049.0,-130.843,3.21,23.194,F5
58050.0,-130.572,3.195,-137.595,K0 III
58051.0,-198.092,4.844,-23.562,F5/6 V
58052.0,-461.691,11.264,361.309,G9III
58054.0,-94.567,2.301,-133.032,F6 IV
58057.0,-40.003,0.972,-30.982,F7 V
58055.0,-23.728,0.577,-201.235,K1 III
58059.0,-415.451,10.073,-639.188,M1 III
58060.0,-87.015,2.098,91.247,G6III
58061.0,-500.674,12.061,35.346,K0 III
58062.0,-54.341,1.307,-130.949,F5/6 V
58064.0,-379.317,9.102,-342.175,K2/3 III
58065.0,-167.783,4.013,19.14,G5
58066.0,-97.307,2.324,-39.125,F5 V
58067.0,-37.157,0.886,13.097,G0
58068.0,-58.384,1.387,-82.283,F6 IV
58069.0,-78.722,1.87,19.854,F5
58070.0,-93.032,2.207,30.022,G5
58071.0,-74.015,1.753,32.671,K0
58073.0,-37.155,0.878,13.108,G5
58072.0,-351.948,8.317,-60.275,G8 IV
58075.0,-81.244,1.917,-114.916,F
58076.0,-295.947,6.975,-296.876,A0 V
58077.0,-266.421,6.272,-263.397,G8 III
58078.0,-257.43,6.032,-161.704,G2 V
58079.0,-33.912,0.791,47.092,G5
58080.0,-47.646,1.109,54.696,G9III
58081.0,-174.914,4.053,-34.166,A9 V
58082.0,-78.877,1.821,-37.995,G8 III
58083.0,-40.454,0.934,2.222,K2/3
58085.0,-17.64,0.405,-40.341,F2 IV
58086.0,-138.776,3.182,-491.433,B8/9 V
58087.0,-1380.885,31.593,-2459.831,A8 II/III
58088.0,-250.789,5.699,-154.738,G8 III/IV
58089.0,-123.996,2.812,-54.058,F3/5 V
58090.0,-161.559,3.662,-147.536,F2 III/IV
58091.0,-417.645,9.428,-94.509,K0 III
58092.0,-219.467,4.948,-209.129,K1/2 III
58093.0,-59.918,1.342,-1.519,G5 V
58094.0,-156.805,3.513,-25.988,F2 V
58095.0,-54.036,1.207,-341.527,B9.5 V
58096.0,-340.405,7.559,-14.123,K0 III
58097.0,-128.289,2.842,-370.098,K2 III
58098.0,-69.843,1.546,14.461,F8
58099.0,-23.932,0.527,13.126,M0V
58100.0,-363.969,8.005,-236.966,K1 III + F/G
58101.0,-151.627,3.319,-132.956,F6 V
58102.0,-494.179,10.791,238.522,K0III
58103.0,-870.622,18.996,-1729.884,A2 IB
58104.0,-56.654,1.234,-372.445,K2/3 III
58105.0,-189.66,4.128,-1.841,F2 IV/V
58106.0,-17.54,0.381,-26.105,G5V
58108.0,-461.488,9.997,589.882,K0
58109.0,-105.757,2.288,-120.579,F5 IV
58110.0,-51.254,1.107,7.61,K0
58111.0,-747.074,16.092,17.182,K3 (III)
58112.0,-65.941,1.411,69.447,A 3 VN
58113.0,-123.539,2.631,6.949,A1/2 III
58114.0,-25.509,0.543,0.434,M2:
58115.0,-32.214,0.682,101.505,F5
58116.0,-141.376,2.989,36.273,G0
58117.0,-204.328,4.29,215.137,A 1 P CR EU(SR)
58118.0,-230.854,4.821,-223.015,K2 III
58119.0,-166.485,3.462,124.376,M0III
58121.0,-17.594,0.364,-40.296,G3 V
58122.0,-24.421,0.504,134.089,G5
58123.0,-97.389,1.995,-69.917,F6 V
58124.0,-165.776,3.395,245.92,K0
58125.0,-65.262,1.328,-36.187,G3 V
58127.0,-70.923,1.438,-216.102,A1 V
58128.0,-431.408,8.734,-873.204,B2 V
58129.0,-141.141,2.848,113.329,K0III
58130.0,-121.259,2.443,32.751,F5
58131.0,-101.777,2.049,-91.349,A5 V
58132.0,-86.576,1.74,-5.447,G2/3 V
58133.0,-81.045,1.628,1.551,F2 IV
58134.0,-142.699,2.863,-247.229,K0 III
58135.0,-207.755,4.163,99.213,K1III
58136.0,-290.506,5.785,11.592,F0 V
58137.0,-117.173,2.332,-10.531,Fm delta DEL
58138.0,-147.186,2.922,-121.813,F3 V
58139.0,-870.787,17.28,139.96,K0
58140.0,-187.652,3.723,45.467,F5
58142.0,-448.446,8.866,-296.334,K3 III
58141.0,-107.182,2.119,10.927,F2
58144.0,-137.814,2.722,-184.522,K0 III
58143.0,-115.323,2.277,163.387,A3
58146.0,-49.337,0.973,-93.58,F2 IV/V
58147.0,-63.216,1.245,78.087,G0
58148.0,-129.649,2.543,-60.076,K0 III
58149.0,-228.728,4.471,157.368,G8III
58150.0,-303.323,5.914,-162.277,G8/K0 IV
58151.0,-208.569,4.066,-90.493,K2 IIICNII
58152.0,-55.698,1.085,-15.925,K0 V
58153.0,-80.947,1.576,-112.014,G8 V
58154.0,-74.915,1.44,-167.745,F6M
58155.0,-565.969,10.867,-526.818,M0
58157.0,-169.941,3.238,183.922,A3
58158.0,-147.659,2.791,-80.11,K4 III
58160.0,-35.32,0.667,84.305,G0
58159.0,-146.096,2.757,40.927,A3V
58162.0,-795.406,14.933,145.36,K5
58163.0,-133.343,2.496,-19.227,G5 V
58164.0,-291.598,5.446,121.658,K0
58165.0,-319.235,5.96,38.428,K2
58166.0,-134.926,2.519,-343.456,M3 III
58167.0,-62.459,1.165,-86.555,F3 IV
58168.0,-218.864,4.042,-215.19,A7/8 IV(M)
58169.0,-246.89,4.538,-115.915,A4 III
58170.0,-19.101,0.348,-15.077,null
58171.0,-74.326,1.357,14.792,G5
58172.0,-95.601,1.729,-37.972,G8 IV
58173.0,-60.283,1.088,103.07,G0
58174.0,-297.469,5.337,-366.96,K1 III
58176.0,-49.06,0.876,99.816,F8
58177.0,-94.886,1.692,-78.759,K0 III
58178.0,-91.62,1.631,-37.366,K3 III
58179.0,-168.383,2.98,29.232,A0
58180.0,-10.494,0.185,-45.491,G5 V
58181.0,-51.556,0.906,78.196,K 1 III
58182.0,-108.695,1.905,-229.287,G8 II/III
58183.0,-340.776,5.961,898.429,K2
58185.0,-33.334,0.582,-735.105,K1/2 (III)
58184.0,-58.846,1.026,41.734,F 8 V-IV
58187.0,-117.271,2.04,47.345,F7IV
58188.0,-73.449,1.277,-22.671,A0 V
58189.0,-67.329,1.17,32.104,F6V
58190.0,-363.644,6.318,220.286,K2III
58191.0,-140.999,2.448,-3.55,F6 V
58192.0,-116.291,2.016,46.951,F8
58193.0,-163.763,2.816,140.618,K0III
58195.0,-181.525,3.085,185.044,F8
58198.0,-141.233,2.375,251.457,G0
58199.0,-303.193,5.074,-359.622,B9 III(P SI)
58200.0,-199.02,3.312,262.524,K0
58201.0,-70.132,1.166,45.896,G0
58202.0,-196.36,3.253,143.99,K1III
58203.0,-455.409,7.541,128.276,M2
58206.0,-187.539,3.065,103.364,K0III
58207.0,-114.717,1.87,20.049,G0
58208.0,-111.802,1.811,79.605,F2
58213.0,-54.743,0.873,27.512,F2
58214.0,-85.53,1.363,-117.306,F0 IV
58216.0,-72.549,1.147,118.294,F8
58217.0,-150.24,2.373,135.359,K0III
58219.0,-180.049,2.807,502.615,K0
58220.0,-55.481,0.861,-91.697,F3 V
58221.0,-278.51,4.318,70.411,K0
58222.0,-203.985,3.121,142.337,K1III
58223.0,-166.843,2.552,177.053,K0IV
58224.0,-169.598,2.591,12.05,A7 IV
58225.0,-156.988,2.395,250.013,M5III
58226.0,-54.664,0.831,-66.936,G3 IV/V
58227.0,-295.107,4.454,-147.391,G6/8 III/IV
58228.0,-541.958,8.15,118.659,K5
58230.0,-391.614,5.787,-416.58,K0
58231.0,-352.426,5.2,-302.678,G8 III
58232.0,-59.71,0.879,129.492,G5
58233.0,-450.825,6.595,-459.562,K3/4 (III)
58234.0,-156.314,2.281,-34.307,G0
58235.0,-205.638,2.983,178.935,K0III
58236.0,-545.912,7.915,-196.428,K1 III
58237.0,-45.358,0.656,-2.202,K1 IV/V
58238.0,-406.888,5.882,-301.07,K1 III/IV
58239.0,-117.771,1.696,107.869,F8
58240.0,-29.946,0.431,-18.909,G3 V
58241.0,-29.974,0.428,-18.927,G3 V
58242.0,-35.101,0.501,-37.741,F5 V
58244.0,-61.026,0.869,-153.486,F3 V
58243.0,-106.755,1.521,188.879,A3
58245.0,-274.049,3.904,333.799,K5
58246.0,-213.978,3.037,417.958,K0
58247.0,-123.378,1.746,-341.909,A0 IV
58248.0,-58.156,0.822,-11.016,F5 V
58249.0,-123.312,1.74,23.107,G5
58250.0,-213.274,3.001,134.335,K1III
58251.0,-184.934,2.578,17.303,K0
58253.0,-73.45,1.013,17.469,G5
58252.0,-117.082,1.614,155.914,K0
58254.0,-39.756,0.546,-32.024,G3 V
58255.0,-286.612,3.934,-387.47,K2 III
58257.0,-136.093,1.863,-221.37,K1 III
58258.0,-439.729,5.978,568.417,K0
58259.0,-89.85,1.22,165.837,G8III
58260.0,-140.497,1.908,26.108,F2
58261.0,-143.083,1.937,121.595,F8
58263.0,-54.929,0.737,-11.785,F6 V
58264.0,-48.785,0.652,-11.943,G1/2 V
58265.0,-372.27,4.97,-603.235,B9 V
58266.0,-929.791,12.337,-1844.76,B0/1 II
58267.0,-283.765,3.751,11.955,K2 III
58268.0,-46.166,0.603,-3.863,F7 V
58269.0,-55.624,0.721,61.342,G7III
58270.0,-148.143,1.915,-70.609,F6/7 V
58271.0,-142.598,1.835,-210.773,K0 III
58272.0,-97.95,1.256,-64.384,B9.5 V
58273.0,-149.078,1.909,122.292,G0
58274.0,-348.097,4.448,306.829,G8III
58275.0,-81.432,1.036,-104.613,G8 III
58276.0,-161.005,2.036,43.7,F5
58277.0,-145.15,1.829,123.058,K0III
58278.0,-663.115,8.354,-1340.447,F5 IB
58279.0,-1087.006,13.609,-361.264,M0/1 III
58281.0,-355.346,4.419,233.912,K1III
58282.0,-422.627,5.223,-30.493,G8 IV
58283.0,-80.53,0.982,-58.69,G2/3 V
58284.0,-362.656,4.418,186.071,G9III
58286.0,-534.838,6.45,564.997,K2III
58287.0,-35.006,0.421,29.735,F 6 V
58288.0,-358.935,4.299,-253.156,K5 III
58289.0,-38.491,0.46,-4.711,K8
58290.0,-28.669,0.343,-32.686,G3 V
58291.0,-42.779,0.51,-255.51,B9.5 V
58293.0,-23.067,0.275,-11.322,K3/4 V
58292.0,-384.533,4.577,363.208,K1III
58294.0,-286.635,3.407,-459.686,K1 III
58295.0,-671.486,7.968,671.778,M2III
58296.0,-55.533,0.655,105.474,F5
58297.0,-174.532,2.053,72.868,A 2 V
58298.0,-70.804,0.832,-29.385,F6V
58300.0,-145.627,1.703,61.749,F8
58301.0,-35.167,0.408,-40.975,F0 V
58302.0,-118.714,1.368,183.633,F2
58303.0,-30.176,0.345,48.862,G0
58304.0,-269.698,3.076,-56.367,K0 III
58305.0,-69.044,0.781,59.861,G5
58306.0,-107.868,1.211,54.402,G9IV
58307.0,-180.336,2.021,-327.015,K4 III
58309.0,-142.198,1.587,47.243,F8
58310.0,-219.977,2.452,-250.045,G8 IIIP
58311.0,-270.876,3.013,-357.412,F6/7 V
58312.0,-632.224,6.997,354.436,K3III
58314.0,-26.086,0.287,9.487,G5
58313.0,-216.303,2.372,238.469,K0III
58315.0,-34.025,0.371,-27.77,G8/K0 V
58316.0,-107.957,1.173,-85.867,A0 V
58317.0,-45.716,0.496,-23.351,F3 V
58318.0,-52.802,0.571,71.504,F8
58319.0,-138.33,1.492,104.864,F 8 V
58320.0,-926.05,9.962,-396.971,K3 III
58321.0,-23.669,0.253,4.957,M2:
58322.0,-410.983,4.351,598.721,K7
58323.0,-120.281,1.269,65.461,F2
58324.0,-317.633,3.336,-205.956,K4 III
58325.0,-104.975,1.085,30.959,F5
58326.0,-77.355,0.788,-148.28,B4 V
58327.0,-104.234,1.043,32.802,A M
58328.0,-420.97,4.193,-324.8,M3 III
58329.0,-227.411,2.231,27.822,K0
58330.0,-76.414,0.749,249.944,F2
58331.0,-54.278,0.532,-8.16,F8 V
58332.0,-404.51,3.944,-409.358,A5MA7-A9
58333.0,-70.592,0.687,-10.268,F8 V
58334.0,-154.84,1.506,-273.15,G8 III
58335.0,-276.54,2.676,-127.722,A3 IV/V
58336.0,-203.842,1.963,-36.523,K0 III
58337.0,-223.41,2.135,35.345,K0
58338.0,-208.863,1.99,368.602,K2
58339.0,-71.815,0.683,-275.261,K2/3 III
58340.0,-16.963,0.16,134.677,F8
58341.0,-166.724,1.562,-54.503,F6 V
58342.0,-78.516,0.734,185.695,A2
58343.0,-146.71,1.358,-50.467,K0 III/IV
58344.0,-338.353,3.117,344.454,G9III
58345.0,-9.006,0.081,-4.73,K4V
58346.0,-78.736,0.7,-118.936,F5 V
58347.0,-305.203,2.707,-339.697,G8 III
58349.0,-45.815,0.405,298.16,G5
58350.0,-810.702,7.169,-1764.454,F0 IB/II
58351.0,-54.91,0.484,-166.851,F2 III(M)
58353.0,-37.58,0.328,129.201,F2
58355.0,-249.37,2.178,296.27,K0III
58354.0,-139.306,1.216,-35.022,A7 III
58357.0,-101.02,0.881,113.003,G5V
58358.0,-60.698,0.529,148.831,K2
58356.0,-309.122,2.692,-473.577,G8 II/III
58359.0,-103.824,0.899,25.96,G5
58361.0,-11.275,0.097,-85.918,G3 V
58362.0,-85.924,0.732,119.077,F5
58363.0,-48.037,0.406,-29.613,F5 V
58364.0,-77.838,0.655,36.526,F8
58366.0,-17.971,0.149,108.937,F8
58367.0,-272.598,2.261,-464.512,B8 II
58368.0,-51.323,0.423,-3.923,F3 V
58369.0,-39.928,0.328,25.217,A 9 V
58370.0,-225.876,1.845,-329.053,G3/5 III
58372.0,-1473.864,11.855,195.257,M0
58373.0,-129.386,1.021,74.162,G0
58374.0,-24.222,0.191,-10.746,K3 V
58375.0,-200.931,1.564,3.049,G8 III/IV
58377.0,-435.674,3.361,26.51,M0/1 III
58379.0,-158.924,1.211,-238.459,B8 III
58380.0,-25.117,0.191,-27.874,F7 V
58381.0,-104.423,0.777,-86.49,A8 IV
58382.0,-72.203,0.536,71.522,F8
58383.0,-275.335,2.031,109.994,K0
58385.0,-151.778,1.119,106.962,F5
58384.0,-44.454,0.328,-55.92,F8 V
58386.0,-357.25,2.626,226.118,G5III
58387.0,-46.715,0.341,-67.315,G2 V
58388.0,-71.534,0.519,-62.069,K1 III
58389.0,-77.909,0.564,143.282,K0III
58390.0,-111.655,0.805,99.942,G5
58391.0,-473.793,3.405,-812.617,B9 III(P SI)
58392.0,-120.484,0.848,111.163,F8
58393.0,-94.684,0.662,15.934,F5
58394.0,-290.525,1.988,-349.368,K1/2 III
58395.0,-68.365,0.467,-44.642,G3/5 V
58396.0,-208.429,1.41,105.458,A(M?)
58397.0,-37.548,0.252,-16.433,K2 V
58401.0,-24.31,0.163,-21.83,K1 V
58399.0,-350.714,2.343,-387.482,B9 V
58398.0,-210.423,1.401,131.084,G9III
58402.0,-117.885,0.771,-337.388,B2/3 (III)N
58403.0,-347.564,2.267,26.379,G8/K0 III
58405.0,-63.173,0.409,38.467,G0
58406.0,-38.127,0.244,41.998,F2
58407.0,-176.374,1.123,-36.127,F2 IV
58408.0,-81.869,0.515,-22.116,F3 V
58409.0,-198.934,1.228,-188.374,F5 III/IV
58410.0,-22.094,0.136,-102.412,A7 V
58411.0,-198.911,1.219,-419.48,A0 V
58413.0,-312.683,1.906,264.056,K3III
58415.0,-163.099,0.964,-219.978,F3/5 IV/V
58416.0,-63.291,0.373,-83.29,A7 V
58418.0,-217.867,1.254,35.871,F8
58419.0,-154.174,0.882,216.032,K0
58420.0,-121.592,0.695,-17.106,G6/8 IV
58421.0,-131.746,0.739,-61.641,G5
58422.0,-91.726,0.499,71.349,K1III
58423.0,-101.384,0.55,-32.471,G0 V
58424.0,-128.722,0.683,-34.169,F2/3 V
58425.0,-135.615,0.717,-2.446,G5
58426.0,-133.503,0.703,11.284,F5
58427.0,-601.916,3.166,-1252.92,A1 IB
58428.0,-320.158,1.64,193.379,K2III
58429.0,-106.01,0.538,448.05,K2
58430.0,-169.062,0.85,-124.704,G5 IV
58432.0,-210.39,1.045,-442.954,A3 V
58434.0,-371.497,1.838,-333.027,A0 IV
58435.0,-105.635,0.507,-100.76,F2 V
58436.0,-211.157,1.008,-102.574,A1 IV/V
58437.0,-303.739,1.431,-49.817,K3 III
58438.0,-552.673,2.599,150.842,K5
58440.0,-181.65,0.779,-21.19,F2 II
58441.0,-96.088,0.404,-335.29,K2 III
58442.0,-558.689,2.313,119.48,K0
58443.0,-72.195,0.299,-6.034,G3 V
58445.0,-222.46,0.917,2.061,K2/3 III
58444.0,-96.193,0.396,-156.645,K0 III
58446.0,-206.498,0.85,-232.108,A0 IV/V
58448.0,-122.324,0.476,12.882,G5
58450.0,-237.843,0.876,-43.979,K4 III
58451.0,-19.077,0.069,-7.077,K2 V
58452.0,-93.352,0.335,-96.105,B8/9 V
58453.0,-204.901,0.732,-259.421,K1/2 II
58454.0,-99.078,0.335,45.42,G0V
58456.0,-50.154,0.167,-97.494,F(5)
58457.0,-381.394,1.259,-22.143,M1/2 III
58458.0,-75.679,0.247,138.428,A3
58460.0,-145.261,0.449,94.937,K0III
58461.0,-245.765,0.734,0.085,F0/2 V
58462.0,-230.644,0.664,118.105,A5
58463.0,-282.292,0.774,-163.382,K5/M0 III
58464.0,-540.971,1.463,123.854,K0
58465.0,-54.432,0.144,-84.358,A2 V
58466.0,-319.508,0.838,10.19,K3 III
58467.0,-265.958,0.69,94.481,F0
58468.0,-132.161,0.337,-247.002,K2 III
58469.0,-1071.847,2.68,-2088.368,A8 II
58470.0,-66.569,0.162,93.567,F5
58471.0,-94.804,0.228,36.147,F8
58472.0,-480.862,1.122,24.266,G8/K0 (III)
58473.0,-555.355,1.292,67.141,K0
58474.0,-424.447,0.984,-514.953,K4/5 III
58475.0,-275.274,0.635,-318.238,B9 III
58476.0,-60.765,0.137,-132.69,F0 IV
58477.0,-342.886,0.703,-242.854,K0 III
58478.0,-250.228,0.486,82.001,G
58479.0,-250.397,0.479,82.013,G
58480.0,-253.335,0.48,-8.486,K0 III
58481.0,-1362.777,2.57,-883.203,K5/M0
58482.0,-64.591,0.116,-68.383,F7 V
58483.0,-23.2,0.042,69.654,F5
58484.0,-22.63,0.037,-108.531,B9 V(N)
58486.0,-256.452,0.383,215.188,K1III
58487.0,-471.519,0.671,-388.821,K3 III
58488.0,-499.344,0.695,-893.583,B9 II
58489.0,-148.705,0.194,114.922,G6III
58491.0,-491.268,0.526,-33.964,K3 III
58493.0,-172.163,0.181,-101.807,G5 V
58494.0,-561.839,0.493,378.404,G8III
58495.0,-40.879,0.035,222.628,F8
58496.0,-159.6,0.131,214.885,F8
58497.0,-64.543,0.053,79.886,G0
58498.0,-948.876,0.767,-1848.823,K4/5 (IB)
58499.0,-105.589,0.085,-265.799,B8 V
58500.0,-550.726,0.396,299.876,G9III
58501.0,-72.235,0.049,91.193,G0
58502.0,-41.956,0.028,73.137,G5
58503.0,-77.876,0.052,130.078,F2
58504.0,-151.849,0.072,-414.604,B8/9 IV/V
58505.0,-196.724,0.073,-26.394,A9 V
58507.0,-44.546,0.016,-50.77,K0/1 III + (F)
58508.0,-11.45,0.003,218.121,F2
58509.0,-688.656,0.172,-1032.329,B0.5/1 III
58510.0,-91.863,0.021,5.868,A0 V
58511.0,-166.318,0.034,73.858,G0
58512.0,-98.734,0.019,66.684,A 9 III
58513.0,-696.688,0.062,-1141.392,C
58514.0,-393.203,0.027,499.161,G 5 III WLM
58516.0,-403.858,-0.034,381.157,K0III
58517.0,-52.467,-0.013,-55.841,G3 V
58518.0,-177.594,-0.057,-214.351,K0 III
58519.0,-276.459,-0.094,97.462,M4
58520.0,-21.813,-0.008,-104.348,B/APE
58521.0,-373.041,-0.155,120.634,K
58522.0,-120.966,-0.053,344.642,G5
58523.0,-54.342,-0.028,-78.348,G0 V
58524.0,-97.202,-0.054,47.496,G5
58525.0,-52.767,-0.032,150.271,A5
58526.0,-90.578,-0.059,-26.978,F3 V
58527.0,-88.714,-0.058,-88.283,F8 IV
58528.0,-56.031,-0.038,-86.668,F5 V
58529.0,-69.948,-0.049,44.119,F5
58530.0,-159.337,-0.115,118.895,A M
58531.0,-11.444,-0.009,217.964,A2
58534.0,-105.753,-0.105,-139.597,G8/K0 III
58536.0,-38.471,-0.04,3.612,G5
58535.0,-306.891,-0.325,-725.206,B9 IV/V
58537.0,-145.547,-0.155,43.402,G0
58538.0,-202.144,-0.229,-270.905,K0/2 III
58539.0,-360.334,-0.415,-107.926,G8 III
58541.0,-366.971,-0.455,273.861,K2IV
58542.0,-226.63,-0.288,-166.387,K1 III
58543.0,-73.26,-0.094,114.883,K 1 IV
58544.0,-321.43,-0.422,-588.758,B8/9 III
58545.0,-52.612,-0.071,326.761,M2III
58547.0,-97.893,-0.137,-134.359,F0 V
58548.0,-149.664,-0.223,-111.0,F(M DELTA DEL)
58549.0,-579.722,-0.934,-157.777,K3 III
58550.0,-135.291,-0.229,-80.013,K0 III
58551.0,-96.654,-0.17,-56.563,A9 IV
58552.0,-130.257,-0.232,128.588,A(M?)
58553.0,-171.996,-0.308,-119.427,F5 V
58554.0,-522.811,-0.996,605.085,K0III
58555.0,-88.549,-0.171,103.99,G0
58556.0,-227.545,-0.441,-311.339,A3 V
58558.0,-41.821,-0.084,-3.327,G8/K0 V
58559.0,-269.658,-0.552,-122.652,A0/2 V + A7/F0
58560.0,-36.564,-0.077,15.181,K0
58561.0,-143.92,-0.307,118.339,G5
58562.0,-173.362,-0.371,-69.621,A3 IV
58563.0,-402.547,-0.872,-738.377,B9/A0 (V)
58564.0,-514.324,-1.198,36.867,M1/2 III
58565.0,-383.666,-0.91,-663.366,G6 II/III
58566.0,-254.393,-0.615,-382.543,K3 III
58567.0,-73.267,-0.2,192.729,F0
58568.0,-256.331,-0.709,84.946,K0
58569.0,-195.426,-0.543,-17.512,F0 V
58570.0,-192.401,-0.547,-265.334,K0 III
58571.0,-238.258,-0.7,-351.157,K4 III
58572.0,-34.165,-0.103,57.663,F8
58573.0,-133.917,-0.408,-6.856,F5 V
58574.0,-163.422,-0.502,-65.489,K2 III
58575.0,-102.467,-0.327,106.389,F0
58576.0,-12.552,-0.041,-2.314,K0IV
58579.0,-73.667,-0.254,-15.87,G0 V
58577.0,-61.034,-0.213,34.093,F8
58580.0,-87.111,-0.305,-66.793,F3 V
58578.0,-221.343,-0.776,-259.789,K1/2 III
